,ldr_grau,distance,ldr_weiss,ldr_blau,ldr_gelb,ldr_lila,ldr_gruen,rotation_time,time,date
57149,511.0,32.0,511.0,511.0,361.0,494.0,511.0,678367895.0,13:31:43,2021-06-30
57150,511.0,32.0,511.0,511.0,372.0,498.0,511.0,678367895.0,13:31:44,2021-06-30
57151,511.0,32.0,511.0,511.0,359.0,487.0,511.0,678367895.0,13:31:45,2021-06-30
57152,511.0,32.0,511.0,511.0,375.0,492.0,511.0,678367895.0,13:31:46,2021-06-30
57153,511.0,32.0,511.0,511.0,370.0,494.0,511.0,678367895.0,13:31:47,2021-06-30
57154,511.0,32.0,511.0,511.0,377.0,506.0,511.0,678367895.0,13:31:48,2021-06-30
57155,511.0,32.0,511.0,511.0,379.0,493.0,511.0,678367895.0,13:31:49,2021-06-30
57156,511.0,32.0,511.0,511.0,360.0,490.0,511.0,678367895.0,13:31:50,2021-06-30
57157,511.0,32.0,511.0,511.0,361.0,502.0,511.0,678367895.0,13:31:51,2021-06-30
57158,511.0,32.0,511.0,511.0,382.0,505.0,511.0,678367895.0,13:31:52,2021-06-30
57159,511.0,32.0,511.0,511.0,366.0,495.0,511.0,678367895.0,13:31:53,2021-06-30
57160,511.0,32.0,511.0,511.0,365.0,492.0,511.0,678367895.0,13:31:54,2021-06-30
57161,511.0,32.0,511.0,511.0,374.0,485.0,511.0,678367895.0,13:31:55,2021-06-30
57162,511.0,32.0,511.0,511.0,372.0,506.0,511.0,678367895.0,13:31:56,2021-06-30
57163,511.0,32.0,511.0,511.0,346.0,494.0,511.0,678367917.0,13:31:57,2021-06-30
57164,511.0,32.0,511.0,511.0,385.0,500.0,511.0,678367917.0,13:31:58,2021-06-30
50308,511.0,32.0,511.0,511.0,382.0,481.0,511.0,678367917.0,13:31:59,2021-06-30
50309,511.0,32.0,511.0,511.0,383.0,495.0,511.0,678367917.0,13:32:00,2021-06-30
50310,511.0,32.0,511.0,511.0,379.0,503.0,511.0,678367917.0,13:32:01,2021-06-30
50311,511.0,32.0,511.0,511.0,366.0,483.0,511.0,678367917.0,13:32:02,2021-06-30
50312,511.0,32.0,511.0,511.0,363.0,487.0,511.0,678367917.0,13:32:03,2021-06-30
50313,511.0,32.0,511.0,511.0,367.0,478.0,511.0,678367917.0,13:32:04,2021-06-30
50314,511.0,32.0,511.0,511.0,379.0,481.0,511.0,678367917.0,13:32:05,2021-06-30
50315,511.0,32.0,511.0,511.0,373.0,478.0,511.0,678367917.0,13:32:06,2021-06-30
50316,511.0,32.0,511.0,511.0,369.0,474.0,511.0,678367917.0,13:32:07,2021-06-30
50317,511.0,32.0,511.0,511.0,375.0,496.0,511.0,678367917.0,13:32:08,2021-06-30
50318,511.0,32.0,511.0,511.0,371.0,493.0,511.0,678367917.0,13:32:09,2021-06-30
50319,511.0,32.0,511.0,511.0,373.0,496.0,511.0,678367917.0,13:32:10,2021-06-30
50320,511.0,32.0,511.0,511.0,387.0,486.0,511.0,678367917.0,13:32:11,2021-06-30
50321,511.0,32.0,511.0,511.0,364.0,482.0,511.0,678367917.0,13:32:12,2021-06-30
50322,511.0,32.0,511.0,511.0,372.0,482.0,511.0,678367917.0,13:32:13,2021-06-30
50323,511.0,32.0,511.0,511.0,370.0,488.0,511.0,678367917.0,13:32:14,2021-06-30
50324,511.0,32.0,511.0,511.0,370.0,488.0,511.0,678367917.0,13:32:15,2021-06-30
50325,511.0,32.0,511.0,511.0,380.0,492.0,511.0,678367917.0,13:32:16,2021-06-30
50326,511.0,32.0,511.0,511.0,368.0,485.0,511.0,678367917.0,13:32:17,2021-06-30
50327,511.0,32.0,511.0,511.0,368.0,499.0,511.0,678367917.0,13:32:18,2021-06-30
50328,511.0,32.0,511.0,511.0,352.0,503.0,511.0,678367917.0,13:32:19,2021-06-30
50329,511.0,32.0,511.0,511.0,363.0,501.0,511.0,678367917.0,13:32:20,2021-06-30
50330,511.0,32.0,511.0,511.0,378.0,490.0,511.0,678367917.0,13:32:21,2021-06-30
50331,511.0,32.0,511.0,511.0,370.0,484.0,511.0,678367917.0,13:32:22,2021-06-30
50332,511.0,32.0,511.0,511.0,378.0,507.0,511.0,678367917.0,13:32:23,2021-06-30
50333,511.0,32.0,511.0,511.0,376.0,500.0,511.0,678367917.0,13:32:24,2021-06-30
50334,511.0,32.0,511.0,511.0,370.0,501.0,511.0,678367917.0,13:32:25,2021-06-30
50335,511.0,32.0,511.0,511.0,362.0,495.0,511.0,678367917.0,13:32:26,2021-06-30
50336,511.0,32.0,511.0,511.0,373.0,498.0,511.0,678367917.0,13:32:27,2021-06-30
50337,511.0,32.0,511.0,511.0,364.0,499.0,511.0,678367917.0,13:32:28,2021-06-30
29525,511.0,32.0,511.0,511.0,386.0,495.0,511.0,678367917.0,13:32:29,2021-06-30
29526,511.0,32.0,511.0,511.0,377.0,494.0,511.0,678367917.0,13:32:30,2021-06-30
29527,511.0,32.0,511.0,511.0,409.0,505.0,511.0,678367917.0,13:32:31,2021-06-30
29528,511.0,32.0,511.0,511.0,380.0,511.0,511.0,678367917.0,13:32:32,2021-06-30
29529,511.0,32.0,511.0,511.0,374.0,490.0,511.0,678367917.0,13:32:33,2021-06-30
29530,511.0,32.0,511.0,511.0,380.0,509.0,511.0,678367917.0,13:32:34,2021-06-30
29531,511.0,32.0,511.0,511.0,371.0,496.0,511.0,678367917.0,13:32:35,2021-06-30
29532,511.0,32.0,511.0,511.0,377.0,504.0,511.0,678367917.0,13:32:36,2021-06-30
29533,511.0,32.0,511.0,511.0,387.0,488.0,511.0,678367917.0,13:32:37,2021-06-30
29534,511.0,32.0,511.0,511.0,378.0,489.0,511.0,678367917.0,13:32:38,2021-06-30
29535,511.0,32.0,511.0,511.0,377.0,500.0,511.0,678367917.0,13:32:39,2021-06-30
29536,511.0,32.0,511.0,511.0,386.0,506.0,511.0,678367917.0,13:32:40,2021-06-30
29537,511.0,32.0,511.0,511.0,382.0,489.0,511.0,678367962.0,13:32:41,2021-06-30
29538,511.0,32.0,511.0,511.0,391.0,501.0,511.0,678367962.0,13:32:42,2021-06-30
29539,511.0,32.0,511.0,511.0,389.0,509.0,511.0,678367962.0,13:32:43,2021-06-30
29540,511.0,32.0,511.0,511.0,391.0,506.0,511.0,678367962.0,13:32:44,2021-06-30
29541,511.0,32.0,511.0,511.0,379.0,505.0,511.0,678367962.0,13:32:45,2021-06-30
29542,511.0,32.0,511.0,511.0,378.0,497.0,511.0,678367962.0,13:32:46,2021-06-30
29543,511.0,32.0,511.0,511.0,395.0,508.0,511.0,678367962.0,13:32:47,2021-06-30
29544,511.0,32.0,511.0,511.0,381.0,496.0,511.0,678367962.0,13:32:48,2021-06-30
29545,511.0,32.0,511.0,511.0,382.0,505.0,511.0,678367962.0,13:32:49,2021-06-30
29546,511.0,32.0,511.0,511.0,370.0,508.0,511.0,678367962.0,13:32:50,2021-06-30
29547,511.0,32.0,511.0,511.0,378.0,511.0,511.0,678367962.0,13:32:51,2021-06-30
29548,511.0,32.0,511.0,511.0,365.0,511.0,511.0,678367962.0,13:32:52,2021-06-30
29549,511.0,32.0,511.0,511.0,381.0,508.0,511.0,678367962.0,13:32:53,2021-06-30
29550,511.0,32.0,511.0,511.0,379.0,511.0,511.0,678367962.0,13:32:54,2021-06-30
29551,511.0,32.0,511.0,511.0,385.0,497.0,511.0,678367962.0,13:32:55,2021-06-30
29552,511.0,32.0,511.0,511.0,377.0,501.0,511.0,678367962.0,13:32:56,2021-06-30
29553,511.0,32.0,511.0,511.0,374.0,494.0,511.0,678367962.0,13:32:57,2021-06-30
29554,511.0,32.0,511.0,511.0,374.0,490.0,511.0,678367962.0,13:32:58,2021-06-30
36320,511.0,32.0,511.0,511.0,368.0,492.0,511.0,678367962.0,13:32:59,2021-06-30
36321,511.0,32.0,511.0,511.0,382.0,501.0,511.0,678367962.0,13:33:00,2021-06-30
36322,511.0,32.0,511.0,511.0,367.0,511.0,511.0,678367962.0,13:33:01,2021-06-30
36323,511.0,32.0,511.0,511.0,368.0,503.0,511.0,678367962.0,13:33:02,2021-06-30
36324,511.0,32.0,511.0,511.0,370.0,487.0,511.0,678367962.0,13:33:03,2021-06-30
36325,511.0,32.0,511.0,511.0,382.0,497.0,511.0,678367962.0,13:33:04,2021-06-30
36326,511.0,32.0,511.0,511.0,390.0,494.0,511.0,678367962.0,13:33:05,2021-06-30
36327,511.0,32.0,511.0,511.0,394.0,495.0,511.0,678367962.0,13:33:06,2021-06-30
36328,511.0,32.0,511.0,511.0,369.0,481.0,511.0,678367962.0,13:33:07,2021-06-30
36329,511.0,32.0,511.0,511.0,363.0,491.0,511.0,678367962.0,13:33:08,2021-06-30
36330,511.0,32.0,511.0,511.0,356.0,498.0,511.0,678367962.0,13:33:09,2021-06-30
36331,511.0,32.0,511.0,511.0,382.0,493.0,511.0,678367962.0,13:33:10,2021-06-30
36332,511.0,32.0,511.0,511.0,374.0,490.0,511.0,678367962.0,13:33:11,2021-06-30
36333,511.0,32.0,511.0,511.0,366.0,477.0,511.0,678367962.0,13:33:12,2021-06-30
36334,511.0,32.0,511.0,511.0,381.0,463.0,511.0,678367962.0,13:33:13,2021-06-30
36335,511.0,32.0,511.0,511.0,369.0,476.0,511.0,678367962.0,13:33:14,2021-06-30
36336,511.0,32.0,511.0,511.0,393.0,486.0,511.0,678367962.0,13:33:15,2021-06-30
36337,511.0,32.0,511.0,511.0,360.0,495.0,511.0,678367962.0,13:33:16,2021-06-30
36338,511.0,32.0,511.0,511.0,382.0,495.0,511.0,678367962.0,13:33:17,2021-06-30
36339,511.0,32.0,511.0,511.0,380.0,495.0,511.0,678367962.0,13:33:18,2021-06-30
36340,511.0,32.0,511.0,511.0,371.0,494.0,511.0,678367962.0,13:33:19,2021-06-30
36341,511.0,32.0,511.0,511.0,375.0,502.0,511.0,678367962.0,13:33:20,2021-06-30
36342,511.0,32.0,511.0,511.0,363.0,496.0,511.0,678367962.0,13:33:21,2021-06-30
36343,511.0,32.0,511.0,511.0,389.0,488.0,511.0,678367962.0,13:33:22,2021-06-30
36344,511.0,32.0,511.0,511.0,376.0,500.0,511.0,678367962.0,13:33:23,2021-06-30
36345,511.0,32.0,511.0,511.0,365.0,487.0,511.0,678367962.0,13:33:24,2021-06-30
36346,511.0,32.0,511.0,511.0,367.0,504.0,511.0,678368005.0,13:33:25,2021-06-30
36347,511.0,32.0,511.0,511.0,380.0,489.0,511.0,678368005.0,13:33:26,2021-06-30
36348,511.0,32.0,511.0,511.0,359.0,500.0,511.0,678368005.0,13:33:27,2021-06-30
36349,511.0,32.0,511.0,511.0,373.0,502.0,511.0,678368005.0,13:33:28,2021-06-30
37610,511.0,32.0,511.0,511.0,368.0,494.0,511.0,678368005.0,13:33:29,2021-06-30
37611,511.0,33.0,511.0,511.0,382.0,502.0,511.0,678368005.0,13:33:30,2021-06-30
37612,511.0,33.0,511.0,511.0,381.0,488.0,511.0,678368005.0,13:33:31,2021-06-30
37613,511.0,33.0,511.0,511.0,368.0,495.0,511.0,678368005.0,13:33:32,2021-06-30
37614,511.0,33.0,511.0,511.0,370.0,502.0,511.0,678368005.0,13:33:33,2021-06-30
37615,511.0,33.0,511.0,511.0,373.0,498.0,511.0,678368005.0,13:33:34,2021-06-30
37616,511.0,33.0,511.0,511.0,372.0,503.0,511.0,678368005.0,13:33:35,2021-06-30
37617,511.0,33.0,511.0,511.0,382.0,503.0,511.0,678368005.0,13:33:36,2021-06-30
37618,511.0,32.0,511.0,511.0,377.0,509.0,511.0,678368005.0,13:33:37,2021-06-30
37619,511.0,32.0,511.0,511.0,363.0,509.0,511.0,678368005.0,13:33:38,2021-06-30
37620,511.0,32.0,511.0,511.0,379.0,478.0,511.0,678368005.0,13:33:39,2021-06-30
37621,511.0,32.0,511.0,511.0,389.0,486.0,511.0,678368005.0,13:33:40,2021-06-30
37622,511.0,32.0,511.0,511.0,379.0,496.0,511.0,678368005.0,13:33:41,2021-06-30
37623,511.0,32.0,511.0,511.0,394.0,485.0,511.0,678368005.0,13:33:42,2021-06-30
37624,511.0,32.0,511.0,511.0,392.0,484.0,511.0,678368005.0,13:33:43,2021-06-30
37625,511.0,32.0,511.0,511.0,367.0,491.0,511.0,678368005.0,13:33:44,2021-06-30
37626,511.0,32.0,511.0,511.0,374.0,491.0,511.0,678368005.0,13:33:45,2021-06-30
37627,511.0,32.0,511.0,511.0,387.0,502.0,511.0,678368005.0,13:33:46,2021-06-30
37628,511.0,32.0,511.0,511.0,361.0,488.0,511.0,678368027.0,13:33:47,2021-06-30
37629,511.0,32.0,511.0,511.0,382.0,492.0,511.0,678368027.0,13:33:48,2021-06-30
37630,511.0,32.0,511.0,511.0,370.0,488.0,511.0,678368027.0,13:33:49,2021-06-30
37631,511.0,32.0,511.0,511.0,371.0,497.0,511.0,678368027.0,13:33:50,2021-06-30
37632,511.0,32.0,511.0,511.0,386.0,504.0,511.0,678368027.0,13:33:51,2021-06-30
37633,511.0,32.0,511.0,511.0,368.0,505.0,511.0,678368027.0,13:33:52,2021-06-30
37634,511.0,32.0,511.0,511.0,373.0,485.0,511.0,678368027.0,13:33:53,2021-06-30
37635,511.0,32.0,511.0,511.0,375.0,496.0,511.0,678368027.0,13:33:54,2021-06-30
37636,511.0,32.0,511.0,511.0,368.0,501.0,511.0,678368027.0,13:33:55,2021-06-30
37637,511.0,32.0,511.0,511.0,368.0,505.0,511.0,678368027.0,13:33:56,2021-06-30
37638,511.0,32.0,511.0,511.0,378.0,498.0,511.0,678368027.0,13:33:57,2021-06-30
37639,511.0,32.0,511.0,511.0,378.0,486.0,511.0,678368027.0,13:33:58,2021-06-30
38472,511.0,32.0,511.0,511.0,372.0,501.0,511.0,678368027.0,13:33:59,2021-06-30
38473,511.0,33.0,511.0,511.0,387.0,484.0,511.0,678368027.0,13:34:00,2021-06-30
38474,511.0,33.0,511.0,511.0,377.0,485.0,511.0,678368027.0,13:34:01,2021-06-30
38475,511.0,33.0,511.0,511.0,385.0,495.0,511.0,678368027.0,13:34:02,2021-06-30
38476,511.0,33.0,511.0,511.0,383.0,494.0,511.0,678368027.0,13:34:03,2021-06-30
38477,511.0,33.0,511.0,511.0,382.0,504.0,511.0,678368027.0,13:34:04,2021-06-30
38478,511.0,33.0,511.0,511.0,387.0,498.0,511.0,678368027.0,13:34:05,2021-06-30
38479,511.0,33.0,511.0,511.0,382.0,508.0,511.0,678368027.0,13:34:06,2021-06-30
38480,511.0,33.0,511.0,511.0,370.0,494.0,511.0,678368027.0,13:34:07,2021-06-30
38481,511.0,33.0,511.0,511.0,366.0,502.0,511.0,678368027.0,13:34:08,2021-06-30
38482,511.0,33.0,511.0,511.0,368.0,506.0,511.0,678368049.0,13:34:09,2021-06-30
38483,511.0,33.0,511.0,511.0,383.0,477.0,511.0,678368049.0,13:34:10,2021-06-30
38484,511.0,33.0,511.0,511.0,383.0,496.0,511.0,678368049.0,13:34:11,2021-06-30
38485,511.0,33.0,511.0,511.0,382.0,490.0,511.0,678368049.0,13:34:12,2021-06-30
38486,511.0,33.0,511.0,511.0,365.0,487.0,511.0,678368049.0,13:34:13,2021-06-30
38487,511.0,33.0,511.0,511.0,382.0,474.0,511.0,678368049.0,13:34:14,2021-06-30
38488,511.0,32.0,511.0,511.0,378.0,491.0,511.0,678368049.0,13:34:15,2021-06-30
38489,511.0,32.0,511.0,511.0,373.0,506.0,511.0,678368049.0,13:34:16,2021-06-30
38490,511.0,32.0,511.0,511.0,374.0,494.0,511.0,678368049.0,13:34:17,2021-06-30
38491,511.0,32.0,511.0,511.0,364.0,507.0,511.0,678368049.0,13:34:18,2021-06-30
38492,511.0,32.0,511.0,511.0,375.0,485.0,511.0,678368049.0,13:34:19,2021-06-30
38493,511.0,32.0,511.0,511.0,376.0,482.0,511.0,678368049.0,13:34:20,2021-06-30
38494,511.0,32.0,511.0,511.0,349.0,503.0,511.0,678368049.0,13:34:21,2021-06-30
38495,511.0,32.0,511.0,511.0,379.0,487.0,511.0,678368049.0,13:34:22,2021-06-30
38496,511.0,32.0,511.0,511.0,378.0,484.0,511.0,678368049.0,13:34:23,2021-06-30
38497,511.0,32.0,511.0,511.0,372.0,506.0,511.0,678368049.0,13:34:24,2021-06-30
38498,511.0,32.0,511.0,511.0,371.0,500.0,511.0,678368049.0,13:34:25,2021-06-30
38499,511.0,32.0,511.0,511.0,387.0,504.0,511.0,678368049.0,13:34:26,2021-06-30
38500,511.0,32.0,511.0,511.0,360.0,497.0,511.0,678368049.0,13:34:27,2021-06-30
38501,511.0,32.0,511.0,511.0,392.0,499.0,511.0,678368049.0,13:34:28,2021-06-30
50338,511.0,32.0,511.0,511.0,371.0,488.0,511.0,678368049.0,13:34:29,2021-06-30
50339,511.0,32.0,511.0,511.0,383.0,502.0,511.0,678368049.0,13:34:30,2021-06-30
50340,511.0,33.0,511.0,511.0,371.0,501.0,511.0,678368049.0,13:34:31,2021-06-30
50341,511.0,33.0,511.0,511.0,382.0,483.0,511.0,678368049.0,13:34:32,2021-06-30
50342,511.0,33.0,511.0,511.0,371.0,511.0,511.0,678368049.0,13:34:33,2021-06-30
50343,511.0,33.0,511.0,511.0,386.0,506.0,511.0,678368049.0,13:34:34,2021-06-30
50344,511.0,33.0,511.0,511.0,383.0,511.0,511.0,678368049.0,13:34:35,2021-06-30
50345,511.0,33.0,511.0,511.0,387.0,489.0,511.0,678368049.0,13:34:36,2021-06-30
50346,511.0,33.0,511.0,511.0,381.0,492.0,511.0,678368049.0,13:34:37,2021-06-30
50347,511.0,33.0,511.0,511.0,386.0,481.0,511.0,678368049.0,13:34:38,2021-06-30
50348,511.0,33.0,511.0,511.0,365.0,496.0,511.0,678368049.0,13:34:39,2021-06-30
50349,511.0,32.0,511.0,511.0,352.0,502.0,511.0,678368049.0,13:34:40,2021-06-30
50350,511.0,33.0,511.0,511.0,364.0,493.0,511.0,678368049.0,13:34:41,2021-06-30
50351,511.0,33.0,511.0,511.0,390.0,494.0,511.0,678368049.0,13:34:42,2021-06-30
50352,511.0,33.0,511.0,511.0,379.0,486.0,511.0,678368049.0,13:34:43,2021-06-30
50353,511.0,33.0,511.0,511.0,384.0,506.0,511.0,678368049.0,13:34:44,2021-06-30
50354,511.0,33.0,511.0,511.0,368.0,481.0,511.0,678368049.0,13:34:45,2021-06-30
50355,511.0,33.0,511.0,511.0,391.0,497.0,511.0,678368049.0,13:34:46,2021-06-30
50356,511.0,33.0,511.0,511.0,375.0,502.0,511.0,678368049.0,13:34:47,2021-06-30
50357,511.0,33.0,511.0,511.0,370.0,505.0,511.0,678368049.0,13:34:48,2021-06-30
50358,511.0,33.0,511.0,511.0,388.0,492.0,511.0,678368049.0,13:34:49,2021-06-30
50359,511.0,33.0,511.0,511.0,370.0,474.0,511.0,678368049.0,13:34:50,2021-06-30
50360,511.0,33.0,511.0,511.0,366.0,496.0,511.0,678368049.0,13:34:51,2021-06-30
50361,511.0,32.0,511.0,511.0,388.0,492.0,511.0,678368049.0,13:34:52,2021-06-30
50362,511.0,32.0,511.0,511.0,373.0,486.0,511.0,678368049.0,13:34:53,2021-06-30
50363,511.0,32.0,511.0,511.0,370.0,498.0,511.0,678368049.0,13:34:54,2021-06-30
50364,511.0,32.0,511.0,511.0,381.0,490.0,511.0,678368049.0,13:34:55,2021-06-30
50365,511.0,32.0,511.0,511.0,387.0,504.0,511.0,678368049.0,13:34:56,2021-06-30
50366,511.0,32.0,511.0,511.0,362.0,479.0,511.0,678368049.0,13:34:57,2021-06-30
50367,511.0,32.0,511.0,511.0,371.0,495.0,511.0,678368049.0,13:34:58,2021-06-30
50008,511.0,32.0,511.0,511.0,368.0,491.0,511.0,678368049.0,13:34:59,2021-06-30
50009,511.0,32.0,511.0,511.0,377.0,501.0,511.0,678368049.0,13:35:00,2021-06-30
50010,511.0,32.0,511.0,511.0,368.0,484.0,511.0,678368049.0,13:35:01,2021-06-30
50011,511.0,33.0,511.0,511.0,363.0,473.0,511.0,678368049.0,13:35:02,2021-06-30
50012,511.0,33.0,511.0,511.0,368.0,493.0,511.0,678368049.0,13:35:03,2021-06-30
50013,511.0,33.0,511.0,511.0,369.0,483.0,511.0,678368049.0,13:35:04,2021-06-30
50014,511.0,33.0,511.0,511.0,378.0,507.0,511.0,678368049.0,13:35:05,2021-06-30
50015,511.0,28.0,511.0,511.0,375.0,478.0,511.0,678368049.0,13:35:06,2021-06-30
50016,511.0,33.0,511.0,511.0,358.0,474.0,511.0,678368049.0,13:35:07,2021-06-30
50017,511.0,33.0,511.0,511.0,369.0,486.0,511.0,678368049.0,13:35:08,2021-06-30
50018,511.0,33.0,511.0,511.0,376.0,494.0,511.0,678368049.0,13:35:09,2021-06-30
50019,511.0,33.0,511.0,511.0,360.0,482.0,511.0,678368049.0,13:35:10,2021-06-30
50020,511.0,33.0,511.0,511.0,376.0,486.0,511.0,678368049.0,13:35:11,2021-06-30
50021,511.0,33.0,511.0,511.0,368.0,488.0,511.0,678368049.0,13:35:12,2021-06-30
50022,511.0,33.0,511.0,511.0,366.0,493.0,511.0,678368049.0,13:35:13,2021-06-30
50023,511.0,33.0,511.0,511.0,399.0,505.0,511.0,678368049.0,13:35:14,2021-06-30
50024,511.0,33.0,511.0,511.0,378.0,493.0,511.0,678368049.0,13:35:15,2021-06-30
50025,511.0,33.0,511.0,511.0,372.0,489.0,511.0,678368049.0,13:35:16,2021-06-30
50026,511.0,33.0,511.0,511.0,363.0,490.0,511.0,678368117.0,13:35:17,2021-06-30
50027,511.0,33.0,511.0,511.0,375.0,498.0,511.0,678368117.0,13:35:18,2021-06-30
50028,511.0,33.0,511.0,511.0,389.0,475.0,511.0,678368117.0,13:35:19,2021-06-30
50029,511.0,33.0,511.0,511.0,398.0,478.0,511.0,678368117.0,13:35:20,2021-06-30
50030,511.0,33.0,511.0,511.0,385.0,490.0,511.0,678368117.0,13:35:21,2021-06-30
50031,511.0,33.0,511.0,511.0,388.0,484.0,511.0,678368117.0,13:35:22,2021-06-30
50032,511.0,33.0,511.0,511.0,355.0,494.0,511.0,678368117.0,13:35:23,2021-06-30
50033,511.0,33.0,511.0,511.0,374.0,498.0,511.0,678368117.0,13:35:24,2021-06-30
50034,511.0,33.0,511.0,511.0,369.0,478.0,511.0,678368117.0,13:35:25,2021-06-30
50035,511.0,33.0,511.0,511.0,368.0,485.0,511.0,678368117.0,13:35:26,2021-06-30
50036,511.0,33.0,511.0,511.0,378.0,487.0,511.0,678368117.0,13:35:27,2021-06-30
50037,511.0,33.0,511.0,511.0,370.0,490.0,511.0,678368117.0,13:35:28,2021-06-30
27063,511.0,33.0,511.0,511.0,368.0,496.0,511.0,678368117.0,13:35:29,2021-06-30
27064,511.0,32.0,511.0,511.0,385.0,501.0,511.0,678368117.0,13:35:30,2021-06-30
27065,511.0,32.0,511.0,511.0,369.0,502.0,511.0,678368117.0,13:35:31,2021-06-30
27066,511.0,33.0,511.0,511.0,365.0,501.0,511.0,678368117.0,13:35:32,2021-06-30
27067,511.0,33.0,511.0,511.0,383.0,499.0,511.0,678368117.0,13:35:33,2021-06-30
27068,511.0,33.0,511.0,511.0,374.0,489.0,511.0,678368117.0,13:35:34,2021-06-30
27069,511.0,33.0,511.0,511.0,380.0,499.0,511.0,678368117.0,13:35:35,2021-06-30
27070,511.0,33.0,511.0,511.0,366.0,502.0,511.0,678368117.0,13:35:36,2021-06-30
27071,511.0,33.0,511.0,511.0,374.0,493.0,511.0,678368117.0,13:35:37,2021-06-30
27072,511.0,33.0,511.0,511.0,382.0,502.0,511.0,678368117.0,13:35:38,2021-06-30
27073,511.0,33.0,511.0,511.0,376.0,498.0,511.0,678368139.0,13:35:39,2021-06-30
27074,511.0,33.0,511.0,511.0,373.0,500.0,511.0,678368139.0,13:35:40,2021-06-30
27075,511.0,33.0,511.0,511.0,377.0,504.0,511.0,678368139.0,13:35:41,2021-06-30
27076,511.0,33.0,511.0,511.0,373.0,478.0,511.0,678368139.0,13:35:42,2021-06-30
27077,511.0,33.0,511.0,511.0,365.0,472.0,511.0,678368139.0,13:35:43,2021-06-30
27078,511.0,33.0,511.0,511.0,366.0,493.0,511.0,678368139.0,13:35:44,2021-06-30
27079,511.0,33.0,511.0,511.0,362.0,486.0,511.0,678368139.0,13:35:45,2021-06-30
27080,511.0,33.0,511.0,511.0,368.0,490.0,511.0,678368139.0,13:35:46,2021-06-30
27081,511.0,33.0,511.0,511.0,382.0,487.0,511.0,678368139.0,13:35:47,2021-06-30
27082,511.0,33.0,511.0,511.0,350.0,476.0,511.0,678368139.0,13:35:48,2021-06-30
27083,511.0,33.0,511.0,511.0,369.0,477.0,511.0,678368139.0,13:35:49,2021-06-30
27084,511.0,33.0,511.0,511.0,378.0,497.0,511.0,678368139.0,13:35:50,2021-06-30
27085,511.0,33.0,511.0,511.0,364.0,486.0,511.0,678368139.0,13:35:51,2021-06-30
27086,511.0,33.0,511.0,511.0,375.0,483.0,511.0,678368139.0,13:35:52,2021-06-30
27087,511.0,33.0,511.0,511.0,375.0,489.0,511.0,678368139.0,13:35:53,2021-06-30
27088,511.0,33.0,511.0,511.0,380.0,490.0,511.0,678368139.0,13:35:54,2021-06-30
27089,511.0,33.0,511.0,511.0,369.0,483.0,511.0,678368139.0,13:35:55,2021-06-30
27090,511.0,33.0,511.0,511.0,369.0,476.0,511.0,678368139.0,13:35:56,2021-06-30
27091,511.0,33.0,511.0,511.0,369.0,491.0,511.0,678368139.0,13:35:57,2021-06-30
27092,511.0,33.0,511.0,511.0,374.0,480.0,511.0,678368139.0,13:35:58,2021-06-30
47454,511.0,33.0,511.0,511.0,365.0,486.0,511.0,678368139.0,13:35:59,2021-06-30
47455,511.0,33.0,511.0,511.0,348.0,486.0,511.0,678368139.0,13:36:00,2021-06-30
47456,511.0,33.0,511.0,511.0,348.0,496.0,511.0,678368139.0,13:36:01,2021-06-30
47457,511.0,33.0,511.0,511.0,360.0,498.0,511.0,678368162.0,13:36:02,2021-06-30
47458,511.0,33.0,511.0,511.0,357.0,483.0,511.0,678368162.0,13:36:03,2021-06-30
47459,511.0,33.0,511.0,511.0,359.0,490.0,511.0,678368162.0,13:36:04,2021-06-30
47460,511.0,33.0,511.0,511.0,360.0,475.0,511.0,678368162.0,13:36:05,2021-06-30
47461,511.0,33.0,511.0,511.0,361.0,483.0,511.0,678368162.0,13:36:06,2021-06-30
47462,511.0,33.0,511.0,511.0,364.0,476.0,511.0,678368162.0,13:36:07,2021-06-30
47463,511.0,33.0,511.0,511.0,357.0,489.0,511.0,678368162.0,13:36:08,2021-06-30
47464,511.0,33.0,511.0,511.0,369.0,483.0,511.0,678368162.0,13:36:09,2021-06-30
47465,511.0,33.0,511.0,511.0,355.0,480.0,511.0,678368162.0,13:36:10,2021-06-30
47466,511.0,33.0,511.0,511.0,365.0,479.0,511.0,678368162.0,13:36:11,2021-06-30
47467,511.0,33.0,511.0,511.0,354.0,474.0,511.0,678368162.0,13:36:12,2021-06-30
47468,511.0,33.0,511.0,511.0,368.0,482.0,511.0,678368162.0,13:36:13,2021-06-30
47469,511.0,33.0,511.0,511.0,371.0,475.0,511.0,678368162.0,13:36:14,2021-06-30
47470,511.0,33.0,511.0,511.0,382.0,491.0,511.0,678368162.0,13:36:15,2021-06-30
47471,511.0,33.0,511.0,511.0,366.0,470.0,511.0,678368162.0,13:36:16,2021-06-30
47472,511.0,33.0,511.0,511.0,355.0,488.0,511.0,678368162.0,13:36:17,2021-06-30
47473,511.0,33.0,511.0,511.0,360.0,472.0,511.0,678368162.0,13:36:18,2021-06-30
47474,511.0,33.0,511.0,511.0,353.0,491.0,511.0,678368162.0,13:36:19,2021-06-30
47475,511.0,33.0,511.0,511.0,366.0,489.0,511.0,678368162.0,13:36:20,2021-06-30
